,city,name,lat,lon
702,paris,Félix Faure,48.8426775,2.2917792
703,paris,Dugommier,48.8390379,2.3897217
704,paris,Bercy,48.8401549,2.3799474
705,paris,Montparnasse-Bienvenüe,48.8421022,2.3202714
706,paris,Pasteur,48.8429336,2.3125906
707,paris,Kléber,48.8716801,2.2935185
708,paris,Passy,48.8575009,2.285778
709,paris,Iéna,48.8646177,2.2937179
710,paris,Rue de la Pompe,48.8640672,2.278149
711,paris,La Muette,48.8579754,2.274062
712,paris,Ranelagh,48.8555764,2.2702166
713,paris,Jasmin,48.8525598,2.2681802
714,paris,Michel-Ange - Molitor,48.8450092,2.26111
715,paris,Exelmans,48.8430044,2.2600472
716,paris,Porte de Saint-Cloud,48.8377707,2.2565741
717,paris,Alma-Marceau,48.8648683,2.300292
718,paris,Saint-Philippe du Roule,48.8723362,2.3100827
719,paris,Miromesnil,48.873719,2.3145029
720,paris,Sèvres-Babylone,48.8514598,2.3268704
721,paris,Brochant,48.8905757,2.3202004
722,paris,La Fourche,48.886971,2.3258228
723,paris,Ségur,48.8469753,2.3074451
724,paris,Avenue Émile Zola,48.8469751,2.2953222
725,paris,Assemblée Nationale,48.8606922,2.3210377
726,paris,Solférino,48.8586551,2.3229865
727,paris,Rennes,48.848198,2.3277771
728,paris,Notre-Dame des Champs,48.8446836,2.3288039
729,paris,Commerce,48.8447112,2.2938643
730,paris,École Militaire,48.8546647,2.3060728
731,paris,La Tour Maubourg,48.8575602,2.3103234
732,paris,Filles du Calvaire,48.8633194,2.3666323
733,paris,Saint-Sébastien - Froissart,48.8611816,2.367234
734,paris,Chemin Vert,48.8574434,2.3681408
735,paris,Ledru-Rollin,48.8512945,2.3760274
736,paris,Faidherbe — Chaligny,48.8501609,2.3842222
737,paris,Montgallet,48.844304,2.3901962
738,paris,Michel Bizot,48.8370694,2.4024586
739,paris,Liberté,48.8264064,2.406201
740,paris,Porte Dorée,48.8352765,2.4061775
741,paris,Picpus,48.8450724,2.4010857
742,paris,Porte de Charenton,48.8322315,2.3990408
743,paris,Trinité d'Estienne d'Orves,48.8763067,2.3326426
744,paris,Notre-Dame de Lorette,48.8760191,2.3385341
745,paris,Saint-Georges,48.8784466,2.3374748
746,paris,Abbesses,48.8845853,2.3379012
747,paris,Lamarck - Caulaincourt,48.8897556,2.3387677
748,paris,Jules Joffrin,48.8925349,2.3446536
749,paris,Porte de la Chapelle,48.8977035,2.3594563
750,paris,Simplon,48.8938481,2.3478412
751,paris,Gare de l'Est,48.8762027,2.3579127
752,paris,Cité,48.8553245,2.347542
753,paris,Saint-Michel,48.8532864,2.3435081
754,paris,Saint-Germain-des-Prés,48.8536304,2.334471
755,paris,Saint-Placide,48.847098,2.3270206
756,paris,Vavin,48.8422164,2.3290114
757,paris,Charles Michels,48.84647,2.2858803
758,paris,Javel - André Citroën,48.8461781,2.2782825
759,paris,Église d'Auteuil,48.8473124,2.2686366
760,paris,Porte d'Auteuil,48.8480881,2.2587539
761,paris,Chardon-Lagache,48.8454285,2.2671305
762,paris,Mirabeau,48.8468116,2.2716976
763,paris,Boulogne - Jean Jaurès,48.8421141,2.2393674
764,paris,Boulogne - Pont de Saint-Cloud,48.8408383,2.2283263
765,paris,Goncourt,48.8699854,2.3710671
766,paris,Pyrénées,48.8738565,2.3852638
767,paris,Jourdain,48.8750944,2.38933
768,paris,Bréguet-Sabin,48.8566333,2.3704333
769,paris,Richard Lenoir,48.8602134,2.3720741
770,paris,Riquet,48.8884812,2.3742226
771,paris,Crimée,48.8908513,2.3773681
772,paris,Corentin Cariou,48.8947282,2.3823046
773,paris,Porte de la Villette,48.8974039,2.385591
774,paris,Sully - Morland,48.8513954,2.3618174
775,paris,Pont Marie,48.8537872,2.3565905
776,paris,Place Monge,48.8429053,2.3522772
777,paris,Censier - Daubenton,48.8406473,2.3519334
778,paris,Les Gobelins,48.8356304,2.3526735
779,paris,Danube,48.8819488,2.393338
780,paris,Saint-Fargeau,48.8715218,2.4043104
781,paris,Pelleport,48.8680997,2.4013152
782,paris,Saint-Marcel,48.8382761,2.3608491
783,paris,Guy Môquet,48.8927389,2.3273435
784,paris,Porte de Saint-Ouen,48.8971558,2.3288425
785,paris,Tolbiac,48.8260904,2.3573505
786,paris,Maison Blanche,48.8214639,2.3587863
787,paris,Champs-Élysées - Clemenceau,48.8678551,2.3138686
788,paris,École Vétérinaire de Maisons-Alfort,48.8150196,2.4217316
789,paris,Charenton-Écoles,48.8215612,2.4137829
790,paris,Le Kremlin-Bicêtre,48.810328,2.3622359
791,paris,Saint-Sulpice,48.8511009,2.3307034
792,paris,Château Landon,48.8788923,2.3624779
793,paris,Bir-Hakeim,48.8538898,2.2893811
794,paris,Billancourt,48.8317043,2.2372367
795,paris,Pont de Sèvres,48.8296692,2.2308438
796,paris,Porte de Choisy,48.8201241,2.3647858
797,paris,Pierre et Marie Curie,48.8159011,2.3773455
798,paris,Vaneau,48.8491519,2.3218529
799,paris,Ternes,48.8783132,2.2990737
800,paris,Avron,48.851501,2.3982195
801,paris,Marcadet - Poissonniers,48.8914837,2.3497296
802,paris,Sèvres-Lecourbe,48.8456163,2.3095848
803,paris,Porte de Clignancourt,48.8973976,2.3448521
804,paris,Europe,48.8787706,2.3222823
805,paris,Botzaris,48.879514,2.3885871
806,paris,Jaurès,48.8825949,2.3703263
807,paris,Porte de Vanves,48.827676,2.3054796
808,paris,Place des Fêtes,48.8768713,2.3932057
809,paris,Stalingrad,48.8851627,2.3702373
810,paris,Mairie de Montrouge,48.8179643,2.3192501
811,paris,Porte de Montreuil,48.8535352,2.4106565
812,paris,Porte Maillot,48.8777372,2.2827016
813,paris,Serge Gainsbourg,48.8813599,2.4274377
814,paris,République,48.8676215,2.3637014
815,paris,Anvers,48.8828803,2.3442565
816,paris,La Chapelle,48.8844068,2.3603057
817,paris,Quai de la Rapée,48.8464813,2.3659024
818,paris,Sentier,48.8677209,2.3457562
819,paris,Gare d'Austerlitz,48.8423727,2.3656105
820,paris,Saint-Lazare,48.8754153,2.3253531
821,paris,La Défense - Grande Arche,48.8922478,2.2369184
822,paris,Victor Hugo,48.8699395,2.2860712
823,paris,Concorde,48.8662052,2.3223767
824,paris,Invalides,48.8608923,2.3144984
825,paris,Trocadéro,48.863045,2.2871938
826,paris,Pigalle,48.8822982,2.3380899
827,paris,Château Rouge,48.8872884,2.3495532
828,paris,Jussieu,48.8459626,2.354801
829,paris,Charles de Gaulle — Étoile,48.8744088,2.295508
830,paris,Denfert-Rochereau,48.8342649,2.3326427
831,paris,Barbara,48.8092015,2.3177065
832,paris,Esplanade de La Défense,48.8880492,2.2500793
833,paris,Palais Royal - Musée du Louvre,48.8624906,2.3360431
834,paris,Montparnasse-Bienvenüe,48.8439336,2.3241027
835,paris,Bastille,48.852987,2.3688579
836,paris,Hôtel de Ville,48.8575406,2.3515397
837,paris,Strasbourg - Saint-Denis,48.8693002,2.3542855
838,paris,Barbès - Rochechouart,48.8837466,2.3496958
839,paris,Porte des Lilas,48.8769658,2.4064184
840,paris,Louis Blanc,48.8815943,2.3657982
841,paris,Bibliothèque François Mitterrand,48.8300059,2.3768474
842,paris,Gare de Lyon,48.8451709,2.3725553
843,paris,Gare du Nord (Métro),48.8795666,2.3572124
844,paris,Pont Neuf,48.8585776,2.3422202
845,paris,Les Halles,48.8624659,2.3460086
846,paris,Réaumur - Sébastopol,48.8662481,2.3526084
847,paris,Étienne Marcel,48.8638718,2.3490301
848,paris,Château d'Eau,48.8728888,2.3563528
849,paris,Chaussée d'Antin - La Fayette,48.8730441,2.3332127
850,paris,Le Peletier,48.8748603,2.340218
851,paris,Cadet,48.8759778,2.3444894
852,paris,Poissonnière,48.8771197,2.3487446
853,paris,Pyramides,48.8657452,2.3344687
854,paris,Porte d'Ivry,48.8216035,2.3693411
855,paris,Gambetta,48.8649327,2.3980541
856,paris,Argentine,48.8753357,2.2901322
857,paris,Courcelles,48.8794066,2.3043565
858,paris,Mairie d'Ivry,48.810989,2.3839772
859,paris,Porte de Bagnolet,48.8646027,2.407183
860,paris,Edgar Quinet,48.84111,2.3250699
861,paris,Olympiades,48.8270448,2.3664175
862,paris,Bobigny - Pantin - Raymond Queneau,48.8954065,2.42519
863,paris,Porte de Pantin,48.8886574,2.3926771
864,paris,Laumière,48.8851647,2.3794369
865,paris,Ourcq,48.8870772,2.38664
866,paris,Hoche,48.8912849,2.4025113
867,paris,Église de Pantin,48.8932459,2.4133107
868,paris,Porte de Versailles,48.8324338,2.2879537
869,paris,Rue du Bac,48.8551812,2.3257736
870,paris,Porte de Clichy,48.8944737,2.3134274
871,paris,Gallieni,48.8649458,2.4154775
872,paris,Châtillon-Montrouge,48.8108212,2.3016036
873,paris,Pont Cardinet,48.8895133,2.3153423
874,paris,Richelieu - Drouot,48.8719671,2.3392504
875,paris,Boissière,48.8670421,2.2900911
876,paris,Raspail,48.8389219,2.3307369
877,paris,Daumesnil,48.8395922,2.3962319
878,paris,Corvisart,48.8298024,2.3504805
879,paris,Saint-François-Xavier,48.8514517,2.3144205
880,paris,Varenne,48.8569057,2.3150837
881,paris,Porte de Clichy,48.8948169,2.3132665
882,paris,Pré Saint-Gervais,48.8802778,2.3988805
883,paris,Reuilly — Diderot,48.8473574,2.3867982
884,paris,Porte de Vincennes,48.8473367,2.408086
885,paris,Michel-Ange - Auteuil,48.8480025,2.2641679
886,paris,Saint-Mandé,48.8464372,2.4184429
887,paris,Odéon,48.8523043,2.3393706
888,paris,Liège,48.8796039,2.3270446
889,paris,Campo-Formio,48.8351162,2.3582026
890,paris,Mairie des Lilas,48.8797369,2.4160498
891,paris,Rambuteau,48.8617648,2.3537854
892,paris,Pernety,48.8339998,2.3181806
893,paris,Plaisance,48.8317665,2.3140421
894,paris,Malakoff - Plateau de Vanves,48.8225001,2.2985049
895,paris,Maison Blanche,48.8215588,2.3589582
896,paris,Gaîté,48.8386383,2.3225137
897,paris,Télégraphe,48.8754961,2.3989653
898,paris,Temple,48.8664946,2.3607078
899,paris,Maison Blanche,48.821569,2.3590197
900,paris,Cour Saint-Émilion,48.8335432,2.3859654
901,paris,George V,48.872076,2.3004214
902,paris,Louvre - Rivoli,48.860809,2.3411316
903,paris,Hôpital Bicêtre,48.8098797,2.3498218
904,paris,Porte d'Italie,48.819054,2.3594056
905,rome,Piramide,41.8748621,12.4824769
906,rome,Garbatella,41.8663389,12.4830592
907,rome,Cipro,41.9073662,12.4476984
908,rome,Quintiliani,41.9152477,12.5388163
909,rome,Bologna,41.9136627,12.5208145
910,rome,Repubblica,41.9028729,12.495825
911,rome,Barberini,41.903837,12.488764
912,rome,Spagna,41.9067933,12.4845057
913,rome,Flaminio,41.9128288,12.4771394
914,rome,Cinecittà,41.8493002,12.5743771
915,rome,Conca d'Oro,41.9397676,12.528141
916,rome,Lepanto,41.9113558,12.4661658
917,rome,Ottaviano,41.9094115,12.4583068
918,rome,Unknown,41.9028779,12.4413876
919,rome,Baldo degli Ubaldi,41.8988863,12.4330515
920,rome,Cornelia,41.9005296,12.4264211
921,rome,Battistini,41.9061381,12.4151007
922,rome,Manzoni,41.8903327,12.5068491
923,rome,Vittorio Emanuele,41.8948835,12.5044677
924,rome,Re di Roma,41.8816351,12.5144046
925,rome,Ponte Lungo,41.8778448,12.5189574
926,rome,Furio Camillo,41.8747435,12.5230203
927,rome,Colli Albani,41.8693853,12.5300898
928,rome,Arco di Travertino,41.8663812,12.5350994
929,rome,Porta Furba/Quadraro,41.86379,12.5482062
930,rome,Numidio Quadrato,41.8621329,12.5526576
931,rome,Lucio Sestio,41.8596969,12.5572829
932,rome,Giulio Agricola,41.8565979,12.5626327
933,rome,Subaugusta,41.8538307,12.5677011
934,rome,Libia,41.9317786,12.5192683
935,rome,Basilica San Paolo,41.855915,12.4782831
936,rome,Sant'Agnese/Annibaliano,41.9238641,12.5159334
937,rome,Gardenie,41.8862262,12.5621065
938,rome,Lodi,41.886837,12.518277
939,rome,Malatesta,41.8874172,12.5405216
940,rome,Mirti,41.8811308,12.5665706
941,rome,Pigneto,41.8885415,12.5282078
942,rome,Alessandrino,41.8712904,12.5788298
943,rome,Jonio,41.9468701,12.5275914
944,rome,San Giovanni,41.8854162,12.509997
945,rome,Termini,41.9016577,12.5007858
946,rome,EUR Magliana,41.8395011,12.4633643
947,rome,EUR Fermi,41.8288306,12.4708565
948,rome,Laurentina,41.8270353,12.4812994
949,rome,EUR Palasport,41.8300135,12.4667117
950,rome,Colosseo,41.8914422,12.4914777
951,rome,Castro Pretorio,41.9063006,12.5055597
952,rome,Policlinico,41.9086842,12.5121122
953,rome,Cavour,41.8948344,12.4935009
954,rome,Circo Massimo,41.8835164,12.488033
955,rome,Ponte Mammolo,41.9208043,12.5651321
956,rome,Monti Tiburtini,41.9157576,12.5480043
957,rome,Rebibbia,41.9257192,12.5728916
958,rome,Pietralata,41.9149475,12.5550901
959,rome,Tiburtina FS,41.9107996,12.5303175
960,rome,Santa Maria del Soccorso,41.9155472,12.5605694
961,vienna,Schlachthausgasse,48.1944138,16.4067471
962,vienna,Gasometer,48.1851441,16.4174702
963,vienna,Zippererstraße,48.1804386,16.4120644
964,vienna,Leopoldau,48.277582,16.4520703
965,vienna,Rochusgasse,48.2020851,16.3922544
966,vienna,Enkplatz,48.1747186,16.4147963
967,vienna,Kardinal-Nagl-Platz,48.1975587,16.3998831
968,vienna,Simmering,48.1697819,16.4205345
969,vienna,Landstraße,48.2057645,16.3856764
970,vienna,Meidling Hauptstraße,48.1836304,16.3281212
971,vienna,Alaudagasse,48.1536948,16.3823555
972,vienna,Altes Landgut,48.1622926,16.383225
973,vienna,Neulaa,48.1457661,16.3856058
974,vienna,Oberlaa,48.1423146,16.3998868
975,vienna,Troststraße,48.1690181,16.3802682
976,vienna,Bahnhof Meidling,48.1739672,16.3314815
977,vienna,Südtiroler Platz-Hauptbahnhof,48.187103,16.3734414
978,vienna,Handelskai,48.2417359,16.3854154
979,vienna,Heiligenstadt,48.2486697,16.3659272
980,vienna,Spittelau,48.2355915,16.358076
981,vienna,Spittelau,48.2350109,16.3585057
982,vienna,Stephansplatz,48.2080838,16.3715166
983,vienna,Taubstummengasse,48.1936873,16.3704158
984,vienna,Karlsplatz,48.200377,16.369601
985,vienna,Hütteldorf,48.1969493,16.2609148
986,vienna,Aspern Nord,48.2345026,16.5044888
987,vienna,Hausfeldstraße,48.2334122,16.485618
988,vienna,Seestadt,48.2262278,16.5083947
989,vienna,Messe-Prater,48.2177786,16.4049308
990,vienna,Praterstern,48.2197676,16.3930785
991,vienna,Praterstern,48.2184638,16.3941852
992,vienna,Braunschweiggasse,48.1894027,16.29582
993,vienna,Hietzing,48.1875762,16.3045807
994,vienna,Längenfeldgasse,48.1849175,16.3350685
995,vienna,Ober St. Veit,48.192234,16.2761736
996,vienna,Schönbrunn,48.1860172,16.3190474
997,vienna,Unter St. Veit,48.1910668,16.2863684
998,vienna,Stadtpark,48.202946,16.3798184
999,vienna,Kettenbrückengasse,48.1966328,16.358092
1000,vienna,Margaretengürtel,48.1884883,16.3430303
1001,vienna,Pilgramgasse,48.1921283,16.3542814
1002,vienna,Friedensbrücke,48.22771,16.364119
1003,vienna,Roßauer Lände,48.2223375,16.3675722
1004,vienna,Landstraße,48.2067908,16.3847802
1005,vienna,Schottenring,48.2173875,16.3723981
1006,vienna,Schwedenplatz,48.2117248,16.3785895
1007,vienna,Siebenhirten,48.130521,16.3098385
1008,vienna,Floridsdorf,48.2562384,16.4004908
1009,vienna,Alterlaa,48.1505196,16.3168475
1010,vienna,Am Schöpfwerk,48.1606776,16.3242066
1011,vienna,Erlaaer Straße,48.1419866,16.3165351
1012,vienna,Perfektastraße,48.1366232,16.3132527
1013,vienna,Tscherttegasse,48.1649777,16.3277927
1014,vienna,Niederhofstraße,48.1807684,16.331145
1015,vienna,Stadion,48.2104985,16.4204937
1016,vienna,Donaumarina,48.2063838,16.431461
1017,vienna,Krieau,48.2146912,16.4137446
1018,vienna,Aspernstraße,48.222586,16.4749418
1019,vienna,Donauspital,48.2194301,16.4666399
1020,vienna,Hardeggasse,48.2208849,16.4578116
1021,vienna,Stadlau,48.2197733,16.449558
1022,vienna,Donaustadtbrücke,48.2117999,16.440166
1023,vienna,Taborstraße,48.2192624,16.3815518
1024,vienna,Volkstheater,48.205275,16.3578591
1025,vienna,Großfeldsiedlung,48.2710952,16.4478821
1026,vienna,Aderklaaer Straße,48.2634265,16.4516287
1027,vienna,Rennbahnweg,48.2576086,16.4496328
1028,vienna,Kagraner Platz,48.2502254,16.4432539
1029,vienna,Kagran,48.2430028,16.4329191
1030,vienna,Alte Donau,48.2382709,16.4247729
1031,vienna,Westbahnhof,48.1958783,16.3379226
1032,vienna,Schweglerstraße,48.1976875,16.3286297
1033,vienna,Johnstraße,48.1976006,16.3205667
1034,vienna,Hütteldorfer Straße,48.2000837,16.3110744
1035,vienna,Kendlerstraße,48.2045707,16.3091223
1036,vienna,Keplerplatz,48.1793553,16.3761188
1037,vienna,Reumannplatz,48.174919,16.377918
1038,vienna,Kaisermühlen - VIC,48.232829,16.4164115
1039,vienna,Donauinsel,48.2292159,16.4113918
1040,vienna,Vorgartenstraße,48.2236328,16.4010572
1041,vienna,Nestroyplatz,48.2153104,16.3855453
1042,vienna,Ottakring,48.2110317,16.3113574
1043,vienna,Gumpendorfer Straße,48.1907374,16.3375442
1044,vienna,Westbahnhof,48.1968048,16.3391963
1045,vienna,Burggasse-Stadthalle,48.2033124,16.3371994
1046,vienna,Neue Donau,48.2462997,16.3947025
1047,vienna,Jägerstraße,48.235224,16.3687097
1048,vienna,Dresdner Straße,48.2373082,16.3802291
1049,vienna,Alser Straße,48.2167675,16.3418121
1050,vienna,Josefstädter Straße,48.2114659,16.3391653
1051,vienna,Michelbeuern-AKH,48.2211652,16.3441586
1052,vienna,Nußdorfer Straße,48.2313384,16.3524653
1053,vienna,Thaliastraße,48.2078001,16.3380073
1054,vienna,Währinger Straße-Volksoper,48.2256269,16.349517
1055,vienna,Schottentor,48.2150481,16.3629278
1056,vienna,Erdberg,48.1914136,16.4141569
1057,vienna,Herrengasse,48.209398,16.3656353
1058,vienna,Stubentor,48.2069483,16.3792758
1059,vienna,Neubaugasse,48.1993161,16.3526723
1060,vienna,Zieglergasse,48.197145,16.3462979
1061,vienna,Karlsplatz,48.2016089,16.369139
1062,vienna,Karlsplatz,48.2009786,16.3693116
1063,vienna,Schottenring,48.2165452,16.3719681
1064,vienna,Volkstheater,48.2057053,16.359254
1065,vienna,Schwedenplatz,48.2117909,16.3776525
1066,vienna,Stephansplatz,48.208419,16.3720045
